Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-06-30,305.72,26.53,332.25,201.43,0.4,2.68,34.27,9.13,63.62,20.72,20.99,41.71,48.08,-6.37,18.38,12.01,0.0,12.01,12.01,33.59,0.36,0.36,8.46,25.17,25.13,100.0,74.83
2015-09-30,316.57,60.01,376.58,199.12,0.33,-2.73,41.27,11.21,88.95,38.43,3.82,42.25,58.88,-16.63,56.64,40.01,1.36,38.65,38.65,33.6,1.15,1.15,0.0,0.0,0.0,0.0,0.0
2015-12-31,284.33,10.31,294.64,202.57,0.09,5.22,32.16,10.89,55.19,-11.48,2.54,-8.94,41.96,-50.9,102.03,51.13,1.71,49.42,49.42,33.6,1.47,1.46,0.0,0.0,0.0,0.0,0.0
2016-03-31,322.38,0.0,322.38,225.88,0.91,-10.83,27.35,13.14,64.78,1.15,14.57,15.72,51.32,-35.6,-40.91,-76.51,-10.64,-65.87,-65.87,33.6,-1.96,-1.96,0.0,0.0,0.0,0.0,0.0
2016-06-30,306.8,24.67,331.47,261.6,18.28,-55.22,29.38,12.09,53.72,11.62,6.82,18.44,52.25,-33.81,0.0,-33.81,0.0,-33.81,-33.81,33.61,-1.01,-1.01,0.0,0.0,0.0,0.0,0.0
2016-09-30,336.84,12.09,348.93,272.34,0.2,-27.06,29.27,12.34,59.51,2.33,13.23,15.56,50.53,-34.97,0.0,-34.97,0.0,-34.97,-34.97,33.61,-1.04,-1.04,0.0,0.0,0.0,0.0,0.0
2016-12-31,372.2,13.65,385.85,279.62,0.13,1.25,30.62,13.44,56.82,3.97,6.5,10.47,52.78,-42.31,0.0,-42.31,0.0,-42.31,-42.31,33.61,-1.26,-1.26,0.0,0.0,0.0,0.0,0.0
2017-03-31,432.61,0.0,432.61,298.29,0.07,34.98,26.98,14.56,60.01,-2.28,20.33,18.05,52.3,-34.25,0.0,-34.25,-0.11,-34.14,-34.14,33.61,-1.02,-1.01,0.0,0.0,0.0,0.0,0.0
2017-06-30,494.87,0.0,494.87,293.44,0.48,8.4,30.37,14.33,67.08,80.77,8.23,89.0,54.94,34.06,0.0,34.06,0.0,34.06,34.06,33.63,1.01,1.01,0.0,0.0,0.0,0.0,0.0
2017-09-30,480.78,0.0,480.78,302.78,4.88,-0.13,31.91,14.36,63.48,63.5,7.35,70.85,53.79,17.06,0.0,17.06,0.0,17.06,17.06,33.63,0.51,0.51,0.0,0.0,0.0,0.0,0.0
2017-12-31,495.13,0.0,495.13,362.8,8.63,-23.18,34.31,14.38,77.63,20.56,7.85,28.41,50.72,-22.31,266.77,244.46,6.0,238.46,238.46,33.63,7.09,7.09,0.0,0.0,0.0,0.0,0.0
2018-03-31,487.55,0.0,487.55,319.92,-6.18,28.2,36.96,25.51,79.7,3.44,10.0,13.44,52.98,-39.54,0.61,-38.93,9.25,-48.18,-48.18,33.63,-1.43,-1.43,0.0,0.0,0.0,0.0,0.0
2018-06-30,527.56,0.0,527.56,306.96,0.02,-7.37,30.47,14.22,71.71,111.55,9.06,120.61,57.14,63.47,0.0,63.47,0.0,63.47,63.47,33.64,1.89,1.89,0.0,0.0,0.0,0.0,0.0
2018-09-30,551.72,0.0,551.72,342.25,0.46,-0.84,31.44,14.35,84.6,79.46,18.69,98.15,60.13,38.02,0.0,38.02,0.0,38.02,38.02,33.64,1.13,1.13,0.0,0.0,0.0,0.0,0.0
2018-12-31,562.94,0.0,562.94,326.86,-0.04,14.27,35.12,11.78,74.28,100.67,9.81,110.48,60.02,50.46,0.0,50.46,0.0,50.46,50.46,33.64,1.5,1.5,0.0,0.0,0.0,0.0,0.0
2019-03-31,493.24,0.0,493.24,313.28,0.35,1.59,33.14,13.94,80.21,50.73,12.29,63.02,62.3,0.72,-243.79,-243.07,-0.07,-243.0,-243.0,33.64,-7.22,-7.22,0.0,0.0,0.0,0.0,0.0
2019-06-30,478.24,0.0,478.24,287.88,0.19,8.31,35.2,17.29,76.91,52.46,13.58,66.04,63.89,2.15,-13.01,-10.86,0.0,-10.86,-10.86,33.64,-0.32,-0.32,0.0,0.0,0.0,0.0,0.0
2019-09-30,542.67,0.0,542.67,302.61,0.21,6.77,38.16,16.04,87.79,91.09,13.52,104.61,59.69,44.92,-11.94,32.98,0.0,32.98,32.98,33.65,0.98,0.98,0.0,0.0,0.0,0.0,0.0
2019-12-31,481.62,0.0,481.62,299.21,0.33,-0.75,42.5,17.56,82.77,40.0,20.69,60.69,52.01,8.68,0.0,8.68,0.0,8.68,8.68,33.65,0.26,0.26,0.0,0.0,0.0,0.0,0.0
2020-03-31,466.18,0.0,466.18,298.91,0.24,-7.38,29.88,17.73,85.86,40.94,14.09,55.03,53.4,1.63,-0.67,0.96,-0.12,1.08,1.08,33.65,0.03,0.03,0.0,0.0,0.0,0.0,0.0
2020-06-30,267.45,0.0,267.45,199.34,0.11,-7.85,27.68,17.12,59.14,-28.09,8.66,-19.43,51.63,-71.06,0.0,-71.06,0.0,-71.06,-71.06,33.65,-2.11,-2.11,0.0,0.0,0.0,0.0,0.0
2020-09-30,536.83,0.0,536.83,359.36,0.21,-25.6,30.87,17.75,76.09,78.15,18.75,96.9,58.31,38.59,1.27,39.86,0.0,39.86,39.86,33.65,1.18,1.18,0.0,0.0,0.0,0.0,0.0
2020-12-31,503.7,0.0,503.7,363.68,0.97,-4.16,37.95,18.23,77.37,9.66,17.22,26.88,61.77,-34.89,0.0,-34.89,0.0,-34.89,-34.89,33.65,-1.04,-1.04,0.0,0.0,0.0,0.0,0.0
2021-03-31,547.55,0.0,547.55,440.3,-0.72,-39.63,39.5,19.08,84.15,4.87,19.42,24.29,65.8,-41.51,0.0,-41.51,-0.06,-41.45,-41.45,33.66,-1.24,-1.24,0.0,0.0,0.0,0.0,0.0
2021-06-30,664.05,0.0,664.05,520.27,36.35,-62.63,41.46,18.55,94.56,15.49,26.97,42.46,78.78,-36.32,0.0,-36.32,0.0,-36.32,-36.32,33.66,-1.08,-1.08,0.0,0.0,0.0,0.0,0.0
2021-09-30,888.35,0.0,888.35,606.08,27.75,-42.21,40.53,18.77,105.7,131.73,12.46,144.19,87.55,56.64,2.56,59.2,0.0,59.2,59.2,33.66,1.76,1.76,0.0,0.0,0.0,0.0,0.0
2021-12-31,938.09,0.0,938.09,670.75,-0.23,-23.68,49.18,18.94,115.46,107.67,14.47,122.14,98.81,23.33,-49.04,-25.71,0.0,-25.71,-25.71,33.67,-0.76,-0.76,0.0,0.0,0.0,0.0,0.0
2022-03-31,849.11,0.0,849.11,560.66,0.0,54.25,37.47,18.54,123.97,54.22,20.71,74.93,98.76,-23.83,-17.53,-41.36,0.0,-41.36,-41.36,33.66,-1.23,-1.23,0.0,0.0,0.0,0.0,0.0
2022-06-30,1048.77,0.0,1048.77,791.5,103.91,-172.94,35.39,18.19,122.63,150.09,13.38,163.47,105.19,58.28,0.0,58.28,0.0,58.28,58.28,33.66,1.73,1.73,0.0,0.0,0.0,0.0,0.0
2022-09-30,1387.5,0.0,1387.5,805.81,6.57,144.07,43.04,20.06,152.2,215.75,25.02,240.77,119.1,121.67,0.0,121.67,0.0,121.67,121.67,33.66,3.61,3.61,0.0,0.0,0.0,0.0,0.0
2022-12-31,1151.15,0.0,1151.15,765.59,-3.07,3.16,53.13,20.34,121.07,190.93,12.91,203.84,125.47,78.37,0.0,78.37,0.0,78.37,78.37,33.66,2.33,2.33,0.0,0.0,0.0,0.0,0.0
2023-03-31,900.54,0.0,900.54,580.57,0.12,21.72,49.5,20.37,143.83,84.43,17.69,102.12,127.87,-25.75,0.0,-25.75,0.0,-25.75,-25.75,33.66,-0.77,-0.76,0.0,0.0,0.0,0.0,0.0
2023-06-30,767.64,0.0,767.64,504.59,47.13,-25.39,31.17,20.64,104.49,85.01,28.09,113.1,140.98,-27.88,0.0,-27.88,0.0,-27.88,-27.88,33.66,-0.83,-0.83,0.0,0.0,0.0,0.0,0.0
2023-09-30,818.87,0.0,818.87,449.59,3.19,48.27,52.62,22.87,137.86,104.47,29.31,133.78,139.89,-6.11,0.0,-6.11,0.0,-6.11,-6.11,33.67,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0
2023-12-31,746.99,0.0,746.99,459.34,0.0,7.58,41.33,21.79,99.62,117.33,13.74,131.07,145.5,-14.43,0.0,-14.43,0.0,-14.43,-14.43,33.67,-0.43,-0.43,0.0,0.0,0.0,0.0,0.0
2024-03-31,684.22,0.0,684.22,502.56,-0.08,-3.98,53.07,21.58,132.82,-21.75,23.67,1.92,156.02,-154.1,0.0,-154.1,0.0,-154.1,-154.1,33.67,-4.58,-4.58,0.0,0.0,0.0,0.0,0.0
2024-06-30,986.45,0.0,986.45,517.43,36.75,-29.69,50.95,22.21,137.97,250.83,31.36,282.19,176.93,105.26,0.0,105.26,0.0,105.26,105.26,33.67,3.13,3.13,0.0,0.0,0.0,0.0,0.0
2024-09-30,1075.46,0.0,1075.46,597.52,2.15,-11.03,55.42,22.98,114.14,294.28,35.17,329.45,176.93,152.52,0.0,152.52,0.0,152.52,152.52,33.68,4.53,4.53,0.0,0.0,0.0,0.0,0.0
2024-12-31,1022.89,0.0,1022.89,719.95,0.36,-72.46,55.26,27.91,130.63,161.24,28.04,189.28,189.08,0.2,0.0,0.2,0.0,0.2,0.2,33.68,0.01,0.01,0.0,0.0,0.0,0.0,0.0
2025-03-31,1086.41,0.0,1086.41,643.93,0.0,86.41,61.65,23.75,164.72,105.95,25.68,131.63,199.45,-67.82,0.0,-67.82,0.5,-68.32,-68.32,33.68,-2.03,-2.03,0.0,0.0,0.0,0.0,0.0
